"Gene_ID","GSM6435238","GSM6435239","GSM6435240","GSM6435241"
"ENSMUSG00000051054",13,19,29,27
"ENSMUSG00000051056",0,0,0,0
"ENSMUSG00000051062",581,522,548,515
"ENSMUSG00000051065",983,813,645,802
"ENSMUSG00000051067",754,757,554,709
"ENSMUSG00000051074",15,8,13,7
"ENSMUSG00000051076",2,1,9,1
"ENSMUSG00000051079",0,7,25,4
"ENSMUSG00000051081",2,0,0,0
"ENSMUSG00000051095",0,0,0,0
"ENSMUSG00000051098",687,720,877,694
"ENSMUSG00000051111",798,1084,930,846
"ENSMUSG00000051113",61,59,91,49
"ENSMUSG00000051116",48,30,29,30
"ENSMUSG00000051118",0,0,0,0
"ENSMUSG00000051124",6,6,4,5
"ENSMUSG00000051133",0,0,0,0
"ENSMUSG00000051136",0,0,2,4
"ENSMUSG00000051146",2448,1986,2224,1838
"ENSMUSG00000051147",12,18,22,13
"ENSMUSG00000051149",117,110,131,123
"ENSMUSG00000051153",0,0,0,0
"ENSMUSG00000051154",791,646,729,731
"ENSMUSG00000051156",0,0,0,0
"ENSMUSG00000051159",31,25,23,26
"ENSMUSG00000051160",0,0,0,0
"ENSMUSG00000051166",1486,1171,1393,1639
"ENSMUSG00000051169",32,25,31,32
"ENSMUSG00000051172",1,0,0,0
"ENSMUSG00000051176",0,0,0,0
"ENSMUSG00000051177",6555,6094,6186,6153
"ENSMUSG00000051180",1,0,1,4
"ENSMUSG00000051182",0,0,0,0
"ENSMUSG00000051184",25,25,40,25
"ENSMUSG00000051185",1176,1015,1019,1020
"ENSMUSG00000051190",0,0,0,0
"ENSMUSG00000051198",0,0,0,0
"ENSMUSG00000051200",0,0,0,0
"ENSMUSG00000051207",0,0,0,0
"ENSMUSG00000051209",0,1,0,0
"ENSMUSG00000051212",28,29,34,16
"ENSMUSG00000051219",0,0,0,0
"ENSMUSG00000051220",4,0,5,13
"ENSMUSG00000051223",4724,4450,4434,4441
"ENSMUSG00000051224",76,53,75,48
"ENSMUSG00000051225",0,0,0,0
"ENSMUSG00000051228",23,19,8,7
"ENSMUSG00000051232",507,462,492,445
"ENSMUSG00000051234",1096,862,865,885
"ENSMUSG00000051235",23,46,26,11
"ENSMUSG00000051236",233,234,171,196
"ENSMUSG00000051237",0,0,0,0
"ENSMUSG00000051238",255,208,180,210
"ENSMUSG00000051242",255,260,267,278
"ENSMUSG00000051243",1188,1389,1098,1350
"ENSMUSG00000051246",21,35,53,22
"ENSMUSG00000051251",12,3,6,9
"ENSMUSG00000051255",150,143,125,129
"ENSMUSG00000051256",329,365,344,272
"ENSMUSG00000051257",0,0,0,0
"ENSMUSG00000051258",0,0,0,0
"ENSMUSG00000051262",37,42,41,28
"ENSMUSG00000051276",0,0,0,0
"ENSMUSG00000051278",155,97,104,103
"ENSMUSG00000051279",2,0,0,1
"ENSMUSG00000051285",3192,2642,2763,2661
"ENSMUSG00000051295",9,7,13,12
"ENSMUSG00000051297",0,0,0,0
"ENSMUSG00000051306",517,548,585,499
"ENSMUSG00000051313",0,0,0,0
"ENSMUSG00000051314",1,1,0,0
"ENSMUSG00000051316",146,141,160,153
"ENSMUSG00000051319",293,266,238,268
"ENSMUSG00000051323",707,831,1572,793
"ENSMUSG00000051329",264,241,344,257
"ENSMUSG00000051331",1778,1527,2221,1837
"ENSMUSG00000051335",3130,2628,2376,2686
"ENSMUSG00000051339",1343,1301,1149,1432
"ENSMUSG00000051340",0,0,0,0
"ENSMUSG00000051341",69,54,77,83
"ENSMUSG00000051343",2309,2071,1854,1712
"ENSMUSG00000051344",1165,1015,1041,1050
"ENSMUSG00000051346",102,92,94,106
"ENSMUSG00000051351",1030,957,1206,891
"ENSMUSG00000051354",79,24,109,36
"ENSMUSG00000051355",142,104,117,138
"ENSMUSG00000051359",13223,12391,13350,11876
"ENSMUSG00000051361",2,0,3,0
"ENSMUSG00000051362",0,0,0,0
"ENSMUSG00000051367",5,8,10,6
"ENSMUSG00000051373",594,442,355,455
"ENSMUSG00000051375",4073,3904,4587,4101
"ENSMUSG00000051378",9,1,4,6
"ENSMUSG00000051379",520,534,541,513
"ENSMUSG00000051390",845,712,576,597
"ENSMUSG00000051391",24965,22124,23330,22415
"ENSMUSG00000051392",0,0,0,0
"ENSMUSG00000051396",94,70,119,85
"ENSMUSG00000051397",2,5,6,3
"ENSMUSG00000051401",328,281,353,251
"ENSMUSG00000051403",3329,2714,2426,2872
"ENSMUSG00000051413",136,162,204,190
"ENSMUSG00000051414",0,0,0,0
"ENSMUSG00000051424",0,0,0,0
"ENSMUSG00000051427",626,619,542,682
"ENSMUSG00000051431",0,0,0,0
"ENSMUSG00000051435",169,152,102,168
"ENSMUSG00000051437",0,0,0,0
"ENSMUSG00000051439",53,40,39,40
"ENSMUSG00000051444",73,72,92,65
"ENSMUSG00000051451",1889,1432,1420,1554
"ENSMUSG00000051452",0,2,0,0
"ENSMUSG00000051455",44,28,24,15
"ENSMUSG00000051456",55,31,25,28
"ENSMUSG00000051457",8,4,7,2
"ENSMUSG00000051469",785,772,829,819
"ENSMUSG00000051481",0,0,0,0
"ENSMUSG00000051483",777,787,913,760
"ENSMUSG00000051486",118,124,121,73
"ENSMUSG00000051490",0,0,0,0
"ENSMUSG00000051493",0,0,0,0
"ENSMUSG00000051495",617,658,814,566
"ENSMUSG00000051497",619,570,757,560
"ENSMUSG00000051498",16,9,8,11
"ENSMUSG00000051499",92,80,90,92
"ENSMUSG00000051502",120,107,99,85
"ENSMUSG00000051503",3,0,3,2
"ENSMUSG00000051504",306,289,289,273
"ENSMUSG00000051506",81,89,59,59
"ENSMUSG00000051509",0,0,0,0
"ENSMUSG00000051510",1534,1509,1697,1657
"ENSMUSG00000051515",106,82,82,108
"ENSMUSG00000051517",10,8,6,5
"ENSMUSG00000051518",220,222,201,182
"ENSMUSG00000051527",544,566,788,530
"ENSMUSG00000051528",0,0,0,0
"ENSMUSG00000051537",164,163,190,161
"ENSMUSG00000051548",4,4,2,9
"ENSMUSG00000051550",295,268,332,328
"ENSMUSG00000051557",297,245,239,273
"ENSMUSG00000051579",691,568,656,663
"ENSMUSG00000051582",0,1,1,2
"ENSMUSG00000051586",2399,1842,1799,1898
"ENSMUSG00000051590",79,82,112,62
"ENSMUSG00000051591",0,0,0,0
"ENSMUSG00000051592",0,0,0,0
"ENSMUSG00000051593",0,0,0,0
"ENSMUSG00000051596",0,0,0,3
"ENSMUSG00000051599",51,42,75,41
"ENSMUSG00000051606",10,9,9,2
"ENSMUSG00000051611",0,0,0,0
"ENSMUSG00000051615",2848,2619,2834,2790
"ENSMUSG00000051616",0,0,0,0
"ENSMUSG00000051617",70,120,177,102
"ENSMUSG00000051618",0,0,0,0
"ENSMUSG00000051627",20,15,8,13
"ENSMUSG00000051638",0,0,0,0
"ENSMUSG00000051639",0,0,0,0
"ENSMUSG00000051648",0,2,0,0
"ENSMUSG00000051650",66,61,68,49
"ENSMUSG00000051652",224,279,259,242
"ENSMUSG00000051663",0,6,1,1
"ENSMUSG00000051669",57,35,30,42
"ENSMUSG00000051671",222,215,227,216
"ENSMUSG00000051674",2258,2359,2706,2202
"ENSMUSG00000051675",3714,3562,4031,3543
"ENSMUSG00000051678",55,54,57,74
"ENSMUSG00000051680",0,0,0,1
"ENSMUSG00000051682",4,1,1,0
"ENSMUSG00000051687",0,0,0,0
"ENSMUSG00000051695",2884,2677,2761,2876
"ENSMUSG00000051703",1317,1215,1252,1309
"ENSMUSG00000051705",97,71,153,150
"ENSMUSG00000051706",0,0,0,0
"ENSMUSG00000051716",1,0,0,0
"ENSMUSG00000051721",210,197,148,195
"ENSMUSG00000051723",0,0,0,0
"ENSMUSG00000051726",2429,2694,3495,3046
"ENSMUSG00000051727",56,40,38,35
"ENSMUSG00000051728",0,0,0,0
"ENSMUSG00000051729",6,2,9,4
"ENSMUSG00000051730",175,159,153,150
"ENSMUSG00000051732",0,0,0,0
"ENSMUSG00000051735",51,23,36,45
"ENSMUSG00000051736",131,142,170,136
"ENSMUSG00000051747",32,24,25,32
"ENSMUSG00000051748",0,0,0,0
"ENSMUSG00000051758",0,0,0,0
"ENSMUSG00000051768",370,312,322,292
"ENSMUSG00000051769",0,0,0,0
"ENSMUSG00000051777",2,2,0,1
"ENSMUSG00000051786",676,562,623,575
"ENSMUSG00000051788",0,0,0,0
"ENSMUSG00000051790",5362,4776,4832,4794
"ENSMUSG00000051793",0,0,0,0
"ENSMUSG00000051802",0,0,0,0
"ENSMUSG00000051804",0,0,0,0
"ENSMUSG00000051805",1,2,1,0
"ENSMUSG00000051811",10,25,16,16
"ENSMUSG00000051817",471,431,562,432
"ENSMUSG00000051827",0,0,0,0
"ENSMUSG00000051832",1,1,1,0
"ENSMUSG00000051839",0,0,0,0
"ENSMUSG00000051844",16,9,12,7
"ENSMUSG00000051851",1267,1154,1082,1129
"ENSMUSG00000051853",27147,25610,27520,25328
"ENSMUSG00000051855",543,504,777,499
"ENSMUSG00000051860",0,1,1,1
"ENSMUSG00000051864",812,641,633,642
"ENSMUSG00000051877",0,0,0,0
"ENSMUSG00000051879",0,1,0,0
"ENSMUSG00000051885",0,0,0,0
"ENSMUSG00000051890",401,355,509,353
"ENSMUSG00000051896",0,0,0,0
"ENSMUSG00000051900",0,0,0,0
"ENSMUSG00000051906",11,9,4,16
"ENSMUSG00000051910",731,571,689,513
"ENSMUSG00000051917",0,0,0,0
"ENSMUSG00000051920",293,362,322,409
"ENSMUSG00000051934",641,594,569,636
"ENSMUSG00000051936",0,0,0,0
"ENSMUSG00000051940",1,0,2,0
"ENSMUSG00000051950",543,456,494,447
"ENSMUSG00000051951",818,835,1283,752
"ENSMUSG00000051952",0,0,0,0
"ENSMUSG00000051956",5,0,0,0
"ENSMUSG00000051965",7,0,3,3
"ENSMUSG00000051969",0,0,0,3
"ENSMUSG00000051977",41,17,26,17
"ENSMUSG00000051978",73,85,91,100
"ENSMUSG00000051980",0,4,26,7
"ENSMUSG00000051984",6,8,7,7
"ENSMUSG00000051985",506,387,781,393
"ENSMUSG00000051986",0,0,0,0
"ENSMUSG00000051989",73,73,69,84
"ENSMUSG00000051998",2,2,9,1
"ENSMUSG00000052005",4,1,1,2
"ENSMUSG00000052012",0,0,0,0
"ENSMUSG00000052013",14,13,6,1
"ENSMUSG00000052014",2,5,1,5
"ENSMUSG00000052025",0,0,0,0
"ENSMUSG00000052026",952,1025,1281,1111
"ENSMUSG00000052031",544,436,458,453
"ENSMUSG00000052033",163,182,167,198
"ENSMUSG00000052040",3619,3344,3297,3165
"ENSMUSG00000052056",80,81,106,90
"ENSMUSG00000052058",0,0,0,0
"ENSMUSG00000052062",81,110,118,71
"ENSMUSG00000052075",0,0,0,0
"ENSMUSG00000052085",121,113,120,92
"ENSMUSG00000052087",642,894,1136,862
"ENSMUSG00000052099",0,1,0,0
"ENSMUSG00000052102",376,401,392,381
"ENSMUSG00000052105",2443,1853,1613,1934
"ENSMUSG00000052117",4,2,12,5
"ENSMUSG00000052125",387,377,501,347
"ENSMUSG00000052131",0,0,0,0
"ENSMUSG00000052133",377,435,344,394
"ENSMUSG00000052135",219,291,273,256
"ENSMUSG00000052137",152,146,197,198
"ENSMUSG00000052139",502,502,480,410
"ENSMUSG00000052142",65,64,72,56
"ENSMUSG00000052143",0,0,1,1
"ENSMUSG00000052144",1429,1428,1576,1509
"ENSMUSG00000052146",61,50,63,46
"ENSMUSG00000052151",54,43,33,45
"ENSMUSG00000052154",16,4,15,20
"ENSMUSG00000052155",1034,963,2046,955
"ENSMUSG00000052157",0,0,2,0
"ENSMUSG00000052160",165,162,155,148
"ENSMUSG00000052180",3,2,1,2
"ENSMUSG00000052182",0,0,0,0
"ENSMUSG00000052187",4,0,0,1
"ENSMUSG00000052188",35,25,30,36
"ENSMUSG00000052192",2,2,4,0
"ENSMUSG00000052212",0,2,0,0
"ENSMUSG00000052214",1158,1008,1035,1004
"ENSMUSG00000052217",0,0,0,0
"ENSMUSG00000052221",26,21,32,22
"ENSMUSG00000052229",659,717,745,793
"ENSMUSG00000052234",8,6,1,4
"ENSMUSG00000052236",0,0,0,3
"ENSMUSG00000052241",17,17,14,20
"ENSMUSG00000052248",24,19,9,13
"ENSMUSG00000052253",885,806,888,754
"ENSMUSG00000052270",0,0,1,1
"ENSMUSG00000052271",2,0,1,3
"ENSMUSG00000052273",25,24,29,29
"ENSMUSG00000052276",0,5,0,6
"ENSMUSG00000052281",1,0,7,7
"ENSMUSG00000052291",98,76,87,76
"ENSMUSG00000052293",3,5,0,1
"ENSMUSG00000052295",0,5,3,1
"ENSMUSG00000052296",3025,2488,2767,2665
"ENSMUSG00000052298",3595,3532,4064,3486
"ENSMUSG00000052299",1313,1135,1405,1293
"ENSMUSG00000052301",409,465,438,485
"ENSMUSG00000052302",2738,2200,2121,2311
"ENSMUSG00000052303",0,0,0,0
"ENSMUSG00000052305",723,691,727,497
"ENSMUSG00000052310",665,634,629,645
"ENSMUSG00000052316",0,5,0,0
"ENSMUSG00000052331",319,296,326,310
"ENSMUSG00000052334",0,0,0,0
"ENSMUSG00000052336",1183,1113,1028,987
"ENSMUSG00000052337",2183,1938,2320,2097
"ENSMUSG00000052353",458,337,366,432
"ENSMUSG00000052363",1,0,0,0
"ENSMUSG00000052364",786,766,765,672
"ENSMUSG00000052368",3,2,2,2
"ENSMUSG00000052369",383,387,373,428
"ENSMUSG00000052371",0,0,0,0
"ENSMUSG00000052372",536,481,670,524
"ENSMUSG00000052373",1063,819,879,892
"ENSMUSG00000052374",173,188,211,227
"ENSMUSG00000052376",0,0,0,0
"ENSMUSG00000052382",0,0,0,0
"ENSMUSG00000052384",125,89,110,102
"ENSMUSG00000052387",869,671,1473,560
"ENSMUSG00000052392",84,63,133,85
"ENSMUSG00000052395",276,236,257,192
"ENSMUSG00000052396",0,2,0,0
"ENSMUSG00000052397",1412,1181,1031,1073
"ENSMUSG00000052403",2,2,3,2
"ENSMUSG00000052406",673,578,737,698
"ENSMUSG00000052407",74,53,45,62
"ENSMUSG00000052414",0,0,0,0
"ENSMUSG00000052415",265,194,249,218
"ENSMUSG00000052417",0,0,0,0
"ENSMUSG00000052419",332,365,347,353
"ENSMUSG00000052423",442,391,527,445
"ENSMUSG00000052426",0,0,0,0
"ENSMUSG00000052428",665,607,667,630
"ENSMUSG00000052430",577,621,533,552
"ENSMUSG00000052435",0,4,0,0
"ENSMUSG00000052446",204,167,224,174
"ENSMUSG00000052456",1515,1241,1156,1201
"ENSMUSG00000052459",10344,9916,11876,10242
"ENSMUSG00000052468",0,0,0,0
"ENSMUSG00000052469",0,0,3,0
"ENSMUSG00000052477",0,0,0,0
"ENSMUSG00000052479",108,87,100,61
"ENSMUSG00000052482",0,0,0,0
"ENSMUSG00000052485",2,0,4,2
"ENSMUSG00000052488",978,818,953,898
"ENSMUSG00000052496",74,80,56,66
"ENSMUSG00000052504",126,134,235,193
"ENSMUSG00000052508",0,0,0,0
"ENSMUSG00000052512",1244,1024,1184,1218
"ENSMUSG00000052516",2681,2676,3330,2999
"ENSMUSG00000052520",0,0,0,0
"ENSMUSG00000052525",23,15,40,14
"ENSMUSG00000052533",389,322,406,350
"ENSMUSG00000052534",3463,3730,3490,3905
"ENSMUSG00000052537",0,0,0,0
"ENSMUSG00000052539",1586,1333,1666,1349
"ENSMUSG00000052544",233,197,210,262
"ENSMUSG00000052549",1,0,0,0
"ENSMUSG00000052551",354,384,412,445
"ENSMUSG00000052554",0,0,0,0
"ENSMUSG00000052557",581,511,706,629
"ENSMUSG00000052560",509,435,539,491
"ENSMUSG00000052562",0,0,0,0
"ENSMUSG00000052563",86,77,57,73
"ENSMUSG00000052565",3,3,2,5
"ENSMUSG00000052566",199,149,221,212
"ENSMUSG00000052572",9480,8814,9238,8388
"ENSMUSG00000052581",329,353,377,359
"ENSMUSG00000052584",993,882,898,825
"ENSMUSG00000052593",285,304,309,305
"ENSMUSG00000052595",0,0,0,0
"ENSMUSG00000052605",125,83,109,89
"ENSMUSG00000052609",429,408,315,418
"ENSMUSG00000052613",447,364,552,415
"ENSMUSG00000052616",42,33,20,30
"ENSMUSG00000052625",0,0,0,0
"ENSMUSG00000052629",65,71,70,84
"ENSMUSG00000052631",5,4,9,4
"ENSMUSG00000052632",1188,921,836,1146
"ENSMUSG00000052642",0,0,0,0
"ENSMUSG00000052656",1206,1013,1211,1054
"ENSMUSG00000052658",9,9,2,4
"ENSMUSG00000052673",3,0,3,1
"ENSMUSG00000052675",178,158,147,166
"ENSMUSG00000052676",286,247,356,291
"ENSMUSG00000052681",1305,1309,1432,1441
"ENSMUSG00000052684",1264,1198,2017,983
"ENSMUSG00000052688",46,29,14,44
"ENSMUSG00000052698",2824,2618,2804,2556
"ENSMUSG00000052707",1461,1257,1584,1449
"ENSMUSG00000052712",1004,955,982,887
"ENSMUSG00000052713",348,340,409,444
"ENSMUSG00000052724",1,1,2,4
"ENSMUSG00000052726",1076,800,818,929
"ENSMUSG00000052727",19113,18995,21547,18536
"ENSMUSG00000052730",4,3,0,4
"ENSMUSG00000052736",0,0,0,0
"ENSMUSG00000052738",1564,1440,1366,1431
"ENSMUSG00000052748",104,110,159,150
"ENSMUSG00000052749",3,3,0,1
"ENSMUSG00000052751",686,643,557,642
"ENSMUSG00000052752",663,595,673,674
"ENSMUSG00000052759",26,11,12,17
"ENSMUSG00000052760",22,19,14,14
"ENSMUSG00000052763",254,220,222,239
"ENSMUSG00000052767",0,0,0,0
"ENSMUSG00000052769",5,3,8,4
"ENSMUSG00000052776",7,13,10,3
"ENSMUSG00000052779",0,0,0,0
"ENSMUSG00000052783",49,28,48,51
"ENSMUSG00000052785",0,0,0,0
"ENSMUSG00000052790",0,0,0,0
"ENSMUSG00000052794",138,123,140,114
"ENSMUSG00000052798",300,246,298,247
"ENSMUSG00000052812",361,311,417,402
"ENSMUSG00000052818",0,0,0,0
"ENSMUSG00000052819",0,0,2,2
"ENSMUSG00000052821",7,18,22,18
"ENSMUSG00000052825",109,91,81,93
"ENSMUSG00000052833",1470,1389,1407,1442
"ENSMUSG00000052837",1122,1768,3820,1577
"ENSMUSG00000052848",73,81,108,59
"ENSMUSG00000052850",1,0,1,0
"ENSMUSG00000052852",3008,2971,3043,2839
"ENSMUSG00000052854",0,1,0,0
"ENSMUSG00000052861",38,43,60,24
"ENSMUSG00000052865",6,1,5,2
"ENSMUSG00000052889",11812,9990,8558,9421
"ENSMUSG00000052906",414,325,325,315
"ENSMUSG00000052909",4,1,5,0
"ENSMUSG00000052911",707,572,707,677
"ENSMUSG00000052912",1,0,1,1
"ENSMUSG00000052914",414,414,365,396
"ENSMUSG00000052915",3300,2899,3434,3040
"ENSMUSG00000052917",810,685,770,843
"ENSMUSG00000052920",131,159,242,139
"ENSMUSG00000052921",462,416,341,391
"ENSMUSG00000052922",0,0,0,0
"ENSMUSG00000052926",341,278,255,251
"ENSMUSG00000052928",1668,1335,1168,1480
"ENSMUSG00000052934",3886,2997,2620,3142
"ENSMUSG00000052942",88,81,136,92
"ENSMUSG00000052949",7732,6787,6641,6981
"ENSMUSG00000052951",3,7,5,0
"ENSMUSG00000052955",0,5,0,2
"ENSMUSG00000052957",243,201,193,285
"ENSMUSG00000052962",373,347,476,436
"ENSMUSG00000052974",2,6,1,5
"ENSMUSG00000052981",4818,4503,4561,4534
"ENSMUSG00000052997",1672,1516,1555,1634
"ENSMUSG00000053004",324,248,356,307
"ENSMUSG00000053007",190,200,156,154
"ENSMUSG00000053012",293,327,263,255
"ENSMUSG00000053024",3311,2721,1984,2775
"ENSMUSG00000053025",11151,11259,12507,11514
"ENSMUSG00000053030",0,0,0,0
"ENSMUSG00000053038",27,15,16,13
"ENSMUSG00000053040",239,259,279,222
"ENSMUSG00000053044",0,0,1,1
"ENSMUSG00000053046",4527,3695,3485,3808
"ENSMUSG00000053049",1,1,1,1
"ENSMUSG00000053054",0,0,0,0
"ENSMUSG00000053062",1185,980,963,1269
"ENSMUSG00000053063",5,12,7,2
"ENSMUSG00000053070",157,93,201,162
"ENSMUSG00000053080",1017,946,1044,1045
"ENSMUSG00000053081",23,27,22,18
"ENSMUSG00000053091",210,196,190,179
"ENSMUSG00000053093",134,139,290,106
"ENSMUSG00000053094",956,882,908,863
"ENSMUSG00000053101",0,0,0,0
"ENSMUSG00000053110",509,522,690,504
"ENSMUSG00000053111",62,80,81,64
"ENSMUSG00000053113",92,69,100,79
"ENSMUSG00000053117",8,2,4,11
"ENSMUSG00000053119",2227,1994,1951,1932
"ENSMUSG00000053121",0,0,0,0
"ENSMUSG00000053128",90,65,62,91
"ENSMUSG00000053129",4,11,5,7
"ENSMUSG00000053134",317,288,275,307
"ENSMUSG00000053137",960,681,569,756
"ENSMUSG00000053141",4241,4158,4990,3889
"ENSMUSG00000053146",0,0,0,0
"ENSMUSG00000053153",18,11,27,10
"ENSMUSG00000053158",69,51,59,57
"ENSMUSG00000053161",4,1,8,2
"ENSMUSG00000053164",170,157,141,137
"ENSMUSG00000053166",1135,1000,1106,1166
"ENSMUSG00000053168",0,0,0,0
"ENSMUSG00000053173",0,0,0,0
"ENSMUSG00000053175",22,8,9,16
"ENSMUSG00000053178",22,33,20,20
"ENSMUSG00000053181",6,16,12,12
"ENSMUSG00000053182",3,18,10,4
"ENSMUSG00000053184",0,0,2,3
"ENSMUSG00000053185",0,0,0,1
"ENSMUSG00000053192",4245,4290,4287,4039
"ENSMUSG00000053194",0,0,2,0
"ENSMUSG00000053198",45,19,29,28
"ENSMUSG00000053199",2330,2135,2350,2022
"ENSMUSG00000053205",207,184,259,181
"ENSMUSG00000053208",0,0,0,0
"ENSMUSG00000053211",0,0,0,0
"ENSMUSG00000053214",451,348,278,365
"ENSMUSG00000053216",41,21,29,16
"ENSMUSG00000053217",0,0,0,0
"ENSMUSG00000053219",1,0,0,0
"ENSMUSG00000053226",203,145,160,166
"ENSMUSG00000053228",0,0,0,0
"ENSMUSG00000053251",0,0,0,0
"ENSMUSG00000053253",2889,2467,2179,2478
"ENSMUSG00000053263",45,48,73,30
"ENSMUSG00000053268",2,2,4,13
"ENSMUSG00000053279",959,695,571,702
"ENSMUSG00000053286",391,392,426,501
"ENSMUSG00000053287",0,0,0,0
"ENSMUSG00000053289",321,309,353,302
"ENSMUSG00000053291",44,24,25,36
"ENSMUSG00000053293",1640,1385,1602,1546
"ENSMUSG00000053297",597,530,532,416
"ENSMUSG00000053303",0,0,0,0
"ENSMUSG00000053310",30785,22019,17579,22847
"ENSMUSG00000053317",166,138,231,204
"ENSMUSG00000053318",0,3,5,2
"ENSMUSG00000053329",895,819,969,895
"ENSMUSG00000053332",480,450,483,545
"ENSMUSG00000053333",516,493,448,409
"ENSMUSG00000053334",325,296,258,263
"ENSMUSG00000053338",0,0,2,1
"ENSMUSG00000053347",409,416,380,454
"ENSMUSG00000053353",2,1,2,0
"ENSMUSG00000053358",23,20,17,13
"ENSMUSG00000053360",1,0,0,0
"ENSMUSG00000053367",0,0,0,0
"ENSMUSG00000053368",36,20,6,33
"ENSMUSG00000053375",0,1,4,1
"ENSMUSG00000053388",0,2,1,0
"ENSMUSG00000053389",0,0,0,0
"ENSMUSG00000053390",309,287,327,283
"ENSMUSG00000053391",0,0,0,0
"ENSMUSG00000053395",1422,1325,1292,1305
"ENSMUSG00000053398",1219,1207,1211,1167
"ENSMUSG00000053399",22,33,45,33
"ENSMUSG00000053411",1453,1044,1199,1085
"ENSMUSG00000053414",870,667,680,520
"ENSMUSG00000053420",0,0,0,0
"ENSMUSG00000053436",2187,1789,1987,1934
"ENSMUSG00000053441",6,20,11,91
"ENSMUSG00000053442",6,17,4,14
"ENSMUSG00000053453",551,464,573,485
"ENSMUSG00000053460",280,229,295,251
"ENSMUSG00000053461",12,8,3,4
"ENSMUSG00000053465",323,281,355,275
"ENSMUSG00000053469",3,4,0,1
"ENSMUSG00000053470",744,712,754,741
"ENSMUSG00000053472",0,0,0,0
"ENSMUSG00000053475",164,133,104,162
"ENSMUSG00000053477",6300,5806,6234,6110
"ENSMUSG00000053483",630,461,623,650
"ENSMUSG00000053490",0,0,0,0
"ENSMUSG00000053499",0,0,0,0
"ENSMUSG00000053508",0,0,0,0
"ENSMUSG00000053510",2814,2452,2670,2444
"ENSMUSG00000053519",485,408,382,503
"ENSMUSG00000053522",3,0,1,0
"ENSMUSG00000053528",6,3,2,2
"ENSMUSG00000053536",1805,1650,1899,1711
"ENSMUSG00000053541",4,2,0,0
"ENSMUSG00000053545",7,9,4,7
"ENSMUSG00000053550",2564,2302,2780,2617
"ENSMUSG00000053552",152,132,163,134
"ENSMUSG00000053553",122,135,106,152
"ENSMUSG00000053559",23,19,36,20
"ENSMUSG00000053560",262,355,555,275
"ENSMUSG00000053565",1036,931,974,947
"ENSMUSG00000053574",55,42,43,32
"ENSMUSG00000053580",5476,4555,5219,4250
"ENSMUSG00000053581",1183,1121,1162,1125
"ENSMUSG00000053588",0,0,0,0
"ENSMUSG00000053593",1,3,4,3
"ENSMUSG00000053600",87,104,97,91
"ENSMUSG00000053603",0,0,2,0
"ENSMUSG00000053604",149,121,145,153
"ENSMUSG00000053613",18,6,12,11
"ENSMUSG00000053615",0,1,0,0
"ENSMUSG00000053617",1306,1206,1278,1154
"ENSMUSG00000053624",0,0,0,0
"ENSMUSG00000053626",39,56,53,75
"ENSMUSG00000053640",3,3,0,3
"ENSMUSG00000053641",2046,1686,1915,1650
"ENSMUSG00000053644",1581,1338,1421,1203
"ENSMUSG00000053646",2281,1909,2103,1759
"ENSMUSG00000053647",57,66,68,71
"ENSMUSG00000053654",0,0,0,0
"ENSMUSG00000053675",1,1,0,0
"ENSMUSG00000053678",0,0,0,0
"ENSMUSG00000053684",238,215,222,212
"ENSMUSG00000053687",0,0,0,0
"ENSMUSG00000053693",1340,1142,1357,1215
"ENSMUSG00000053695",0,0,0,0
"ENSMUSG00000053702",1928,1741,1772,1724
"ENSMUSG00000053706",0,0,0,0
"ENSMUSG00000053714",72,90,86,84
"ENSMUSG00000053716",1952,1575,1513,1700
"ENSMUSG00000053719",0,0,0,0
"ENSMUSG00000053720",0,0,0,0
"ENSMUSG00000053729",0,0,0,0
"ENSMUSG00000053730",130,111,128,123
"ENSMUSG00000053740",25,37,15,24
"ENSMUSG00000053742",0,0,0,0
"ENSMUSG00000053746",44,59,48,57
"ENSMUSG00000053747",0,0,0,0
"ENSMUSG00000053749",1,2,1,2
"ENSMUSG00000053754",1577,1538,1640,1624
"ENSMUSG00000053765",0,0,0,0
"ENSMUSG00000053768",769,711,674,725
"ENSMUSG00000053769",177,140,199,155
"ENSMUSG00000053773",0,0,0,0
"ENSMUSG00000053774",983,1037,1110,1100
"ENSMUSG00000053783",62,36,37,23
"ENSMUSG00000053790",0,0,0,0
"ENSMUSG00000053797",0,0,1,0
"ENSMUSG00000053799",775,686,759,652
"ENSMUSG00000053801",255,299,254,279
"ENSMUSG00000053815",0,0,0,0
"ENSMUSG00000053819",1820,2137,4790,1995
"ENSMUSG00000053820",0,0,0,0
"ENSMUSG00000053821",0,3,2,0
"ENSMUSG00000053825",2017,1820,2410,2181
"ENSMUSG00000053830",43,24,34,32
"ENSMUSG00000053835",120,103,140,117
"ENSMUSG00000053838",3108,2859,2818,2836
"ENSMUSG00000053841",834,718,803,880
"ENSMUSG00000053846",83,82,141,96
"ENSMUSG00000053852",0,0,0,0
"ENSMUSG00000053856",0,0,0,3
"ENSMUSG00000053861",12,23,7,19
"ENSMUSG00000053862",0,0,0,1
"ENSMUSG00000053863",0,0,1,0
"ENSMUSG00000053868",0,0,0,0
"ENSMUSG00000053870",530,487,493,535
"ENSMUSG00000053873",0,0,0,4
"ENSMUSG00000053877",117,110,118,80
"ENSMUSG00000053886",10,3,2,1
"ENSMUSG00000053889",2,0,2,0
