"Gene","GSM7083658","GSM7083659","GSM7083660"
"4930438E09Rik",0,0,0
"4930440C22Rik",0,0,0
"4930440I19Rik",0,0,0
"4930441H08Rik",0,0,0
"4930441J16Rik",0,0,0
"4930442J19Rik",0,0,0
"4930442L01Rik",0,0,0
"4930443O20Rik",1,0,0
"4930444F02Rik",0,0,0
"4930444G20Rik",0,1,0
"4930444M15Rik",1,1,2
"4930444P10Rik",3,9,4
"4930445N18Rik",0,0,0
"4930447A16Rik",4,2,0
"4930447C04Rik",44,45,42
"4930447F24Rik",2,3,0
"4930447J18Rik",0,0,0
"4930447K03Rik",2,0,4
"4930447M23Rik",43,50,33
"4930447N08Rik",1,0,7
"4930448C13Rik",0,0,0
"4930448F12Rik",0,0,0
"4930448H16Rik",0,2,0
"4930448I06Rik",0,0,0
"4930448I18Rik",0,0,0
"4930448K20Rik",0,0,0
"4930449E01Rik",0,0,0
"4930449E18Rik",0,0,0
"4930449I24Rik",0,0,0
"4930451G09Rik",7,4,5
"4930451I11Rik",0,1,3
"4930452A19Rik",0,0,0
"4930452B06Rik",147,104,103
"4930452G13Rik",0,0,3
"4930452N14Rik",0,3,0
"4930453H23Rik",0,0,0
"4930453L07Rik",0,0,0
"4930453N24Rik",97,130,110
"4930455B14Rik",0,0,0
"4930455C13Rik",0,0,0
"4930455D15Rik",0,0,0
"4930455F16Rik",0,0,0
"4930455G09Rik",1,2,9
"4930455H04Rik",14,18,6
"4930455J16Rik",0,0,0
"4930456L15Rik",1,0,0
"4930459C07Rik",0,0,0
"4930459L07Rik",0,0,0
"4930461G14Rik",0,0,1
"4930463O16Rik",0,0,0
"4930465K10Rik",0,0,0
"4930465M20Rik",0,0,0
"4930467D21Rik",0,0,0
"4930467E23Rik",0,1,0
"4930467K11Rik",2,0,0
"4930469G21Rik",13,7,12
"4930470H14Rik",3,1,2
"4930470O06Rik",0,0,0
"4930470P17Rik",0,0,0
"4930471C04Rik",2,0,0
"4930471G03Rik",0,0,0
"4930471M09Rik",0,0,0
"4930473A02Rik",14,16,32
"4930473O22Rik",0,0,0
"4930474G06Rik",1,1,2
"4930474H20Rik",0,0,3
"4930474M22Rik",0,0,0
"4930474N05Rik",0,0,0
"4930474N09Rik",0,0,1
"4930477N07Rik",0,0,0
"4930478L05Rik",4,3,4
"4930478P22Rik",0,0,0
"4930479D17Rik",0,2,4
"4930480E11Rik",0,0,0
"4930480G23Rik",0,0,0
"4930480K15Rik",36,29,56
"4930480K23Rik",24,26,29
"4930480M12Rik",0,0,0
"4930481A15Rik",1069,1352,1285
"4930482G09Rik",0,0,0
"4930483J18Rik",0,0,1
"4930483K19Rik",6,4,2
"4930483O08Rik",0,0,0
"4930484H19Rik",2,2,0
"4930486F22Rik",1,0,0
"4930486I03Rik",0,0,0
"4930486L24Rik",0,5,1
"4930487D11Rik",0,0,0
"4930487H11Rik",14,7,9
"4930488B22Rik",0,0,0
"4930488L21Rik",6,13,5
"4930500F04Rik",0,0,0
"4930500L23Rik",0,6,1
"4930502A04Rik",0,0,0
"4930502E09Rik",0,2,5
"4930502E18Rik",0,0,0
"4930503B20Rik",0,0,0
"4930503E14Rik",0,0,0
"4930503E24Rik",43,49,67
"4930503F20Rik",0,0,0
"4930503H13Rik",0,0,0
"4930503L19Rik",14,16,28
"4930503O07Rik",0,0,0
"4930504C09Rik",0,0,0
"4930504O13Rik",0,0,0
"4930505A04Rik",0,1,3
"4930505G20Rik",0,0,0
"4930505K13Rik",2,0,0
"4930505K14Rik",0,0,0
"4930506A18Rik",1,0,0
"4930506C21Rik",21,25,54
"4930507D05Rik",30,25,63
"4930507D10Rik",0,0,0
"4930509E16Rik",2,0,0
"4930509J09Rik",1,1,1
"4930509K18Rik",0,0,0
"4930511A02Rik",0,0,0
"4930511A08Rik",0,0,0
"4930511E03Rik",0,0,0
"4930511M06Rik",3,3,2
"4930512B01Rik",5,10,17
"4930512J16Rik",0,0,0
"4930512M02Rik",1,1,0
"4930513D17Rik",0,1,1
"4930513N10Rik",3,2,10
"4930513O06Rik",0,0,0
"4930515B02Rik",0,0,0
"4930515G01Rik",1,5,0
"4930515G16Rik",0,0,0
"4930515L03Rik",0,3,2
"4930515L19Rik",0,0,0
"4930517E11Rik",0,0,0
"4930517M08Rik",0,0,0
"4930518J21Rik",0,0,0
"4930518P08Rik",0,0,0
"4930519D14Rik",0,0,0
"4930519F09Rik",2,3,1
"4930519F16Rik",0,0,0
"4930519F24Rik",0,0,0
"4930519G04Rik",1,0,0
"4930519H02Rik",0,0,0
"4930519K11Rik",0,0,3
"4930520O04Rik",4,12,5
"4930520P13Rik",0,0,0
"4930521E06Rik",0,0,0
"4930522H14Rik",0,0,0
"4930522O17Rik",0,0,0
"4930523C07Rik",20,25,25
"4930523O13Rik",0,1,0
"4930524B15Rik",0,0,0
"4930524B17Rik",0,0,0
"4930524C18Rik",0,0,0
"4930524N10Rik",0,0,0
"4930524O05Rik",0,0,0
"4930524O08Rik",0,0,0
"4930525C09Rik",0,0,0
"4930525D18Rik",0,0,0
"4930525G20Rik",9,16,23
"4930526H09Rik",0,0,0
"4930526I15Rik",198,210,254
"4930526L06Rik",0,0,0
"4930527F14Rik",0,0,0
"4930527G23Rik",0,0,0
"4930528A17Rik",4,6,7
"4930528D03Rik",0,0,0
"4930528G23Rik",0,1,2
"4930528H21Rik",0,0,0
"4930528P14Rik",0,0,0
"4930529C04Rik",0,0,2
"4930529K09Rik",0,0,0
"4930529L06Rik",0,0,0
"4930532I03Rik",11,21,12
"4930532M18Rik",0,0,0
"4930533B01Rik",0,0,0
"4930533N22Rik",1,1,0
"4930533P14Rik",0,0,0
"4930538K18Rik",8,2,5
"4930539C22Rik",0,0,0
"4930539E08Rik",54,54,69
"4930539J05Rik",9,6,8
"4930539M17Rik",0,0,0
"4930539N22Rik",2,7,1
"4930540M03Rik",0,0,0
"4930542C21Rik",0,0,0
"4930542D17Rik",0,0,0
"4930543E12Rik",0,0,0
"4930543N07Rik",0,0,0
"4930544D05Rik",0,0,0
"4930544G11Rik",0,2,0
"4930544M13Rik",0,0,0
"4930545E07Rik",0,0,0
"4930545H06Rik",0,0,0
"4930545L23Rik",2,7,3
"4930546C10Rik",2,0,0
"4930546K05Rik",0,0,0
"4930547E08Rik",0,0,0
"4930547E14Rik",1,1,2
"4930548G14Rik",0,2,0
"4930548H24Rik",0,0,0
"4930548J01Rik",0,0,0
"4930548K13Rik",0,0,0
"4930549C01Rik",0,0,0
"4930549C15Rik",8,4,13
"4930549G23Rik",5,1,1
"4930550C14Rik",8,10,4
"4930550C17Rik",0,0,0
"4930550L24Rik",0,0,0
"4930552N02Rik",0,0,0
"4930552P12Rik",3,0,6
"4930553C11Rik",0,0,0
"4930553E22Rik",2,0,0
"4930554C24Rik",0,0,0
"4930554G24Rik",0,0,0
"4930554H23Rik",0,0,0
"4930554I06Rik",0,0,0
"4930555B11Rik",0,3,0
"4930555B12Rik",0,0,0
"4930555G01Rik",1,1,4
"4930555G21Rik",0,0,0
"4930555K05Rik",0,0,0
"4930556C24Rik",0,0,0
"4930556G01Rik",0,0,0
"4930556J02Rik",0,0,0
"4930556M19Rik",3,7,9
"4930556N09Rik",0,0,0
"4930556N13Rik",0,0,0
"4930557A04Rik",0,0,0
"4930557F10Rik",0,0,0
"4930557J02Rik",0,1,0
"4930557K07Rik",0,0,0
"4930558C23Rik",0,0,0
"4930558F17Rik",0,0,0
"4930558G05Rik",0,0,0
"4930558J18Rik",2,0,0
"4930558K02Rik",1,6,2
"4930559C10Rik",0,0,0
"4930562C15Rik",0,0,0
"4930562F07Rik",11,8,10
"4930563D23Rik",0,0,0
"4930563E18Rik",1,0,0
"4930563E22Rik",35,37,56
"4930563F08Rik",0,8,2
"4930563H07Rik",0,0,0
"4930563M20Rik",0,0,0
"4930563M21Rik",0,3,3
"4930564B18Rik",0,0,0
"4930564C03Rik",0,0,0
"4930564D02Rik",0,0,0
"4930565D16Rik",0,0,0
"4930565N06Rik",0,1,0
"4930567H12Rik",0,0,0
"4930567H17Rik",0,0,0
"4930567J20Rik",0,0,0
"4930567K12Rik",4,1,3
"4930567K20Rik",0,0,0
"4930568D16Rik",0,0,0
"4930568E12Rik",0,0,0
"4930568G15Rik",2,4,2
"4930570G19Rik",60,49,26
"4930571K23Rik",0,0,0
"4930571O06Rik",0,0,0
"4930572K03Rik",0,0,0
"4930572O03Rik",0,0,0
"4930572O13Rik",0,0,0
"4930573O16Rik",0,0,0
"4930577N17Rik",3,18,4
"4930578C19Rik",0,0,2
"4930578E11Rik",0,0,1
"4930578I06Rik",0,0,0
"4930578M01Rik",18,9,16
"4930578N18Rik",0,0,0
"4930579F01Rik",0,0,0
"4930579G18Rik",37,55,63
"4930579G24Rik",10,6,9
"4930579H20Rik",1,1,0
"4930579J19Rik",0,3,0
"4930579K19Rik",8,11,9
"4930579P08Rik",0,0,0
"4930581F22Rik",5,12,16
"4930583K01Rik",0,1,0
"4930583P06Rik",0,0,0
"4930584F24Rik",0,0,0
"4930586N03Rik",38,37,39
"4930587E11Rik",8,7,45
"4930590J08Rik",0,0,0
"4930590L20Rik",1,0,5
"4930591A17Rik",2,0,0
"4930591E09Rik",0,0,0
"4930592A05Rik",7,11,6
"4930592I03Rik",5,0,0
"4930593A02Rik",8,0,11
"4930593C16Rik",0,1,0
"4930594C11Rik",47,33,36
"4930594O21Rik",0,0,0
"4930595D18Rik",0,0,0
"4930595M18Rik",0,0,0
"4930596D02Rik",0,0,0
"4930596I21Rik",0,0,0
"4930597A21Rik",0,0,0
"4930597G03Rik",0,0,0
"4930598F16Rik",0,0,0
"4930599N23Rik",29,45,18
"4931402G19Rik",3,3,3
"4931403E22Rik",20,23,18
"4931403G20Rik",0,1,0
"4931406B18Rik",3,5,3
"4931406C07Rik",132,164,176
"4931406H21Rik",0,0,0
"4931406P16Rik",196,271,248
"4931408C20Rik",0,0,0
"4931408D14Rik",3,10,13
"4931409K22Rik",0,4,4
"4931414P19Rik",44,56,42
"4931417E11Rik",0,0,0
"4931419H13Rik",0,0,0
"4931420L22Rik",0,0,0
"4931423N10Rik",0,3,0
"4931428F04Rik",174,228,251
"4931428L18Rik",0,0,0
"4931429I11Rik",14,3,4
"4931429L15Rik",0,0,0
"4931429P17Rik",0,0,0
"4931430N09Rik",1,2,0
"4931431B13Rik",0,0,0
"4931431C16Rik",0,0,0
"4931431F19Rik",0,0,0
"4931440F15Rik",16,16,14
"4931440J10Rik",0,0,0
"4931440P22Rik",16,17,13
"4932411E22Rik",3,10,1
"4932411N23Rik",1,0,3
"4932412D23Rik",3,0,1
"4932413F04Rik",0,2,0
"4932414J04Rik",0,0,0
"4932414N04Rik",0,0,0
"4932415M13Rik",0,0,0
"4932416H05Rik",41,45,28
"4932416K20Rik",0,1,2
"4932418E24Rik",0,0,1
"4932429P05Rik",0,0,0
"4932435O22Rik",1,0,0
"4932438A13Rik",869,1013,1085
"4932438H23Rik",17,15,18
"4932441J04Rik",0,1,0
"4932443I19Rik",7,9,11
"4932702P03Rik",31,22,30
"4933400A11Rik",0,0,0
"4933400B14Rik",0,0,0
"4933400C23Rik",0,0,0
"4933400F21Rik",30,34,58
"4933400L20Rik",0,0,0
"4933401B06Rik",0,1,0
"4933401D09Rik",0,1,0
"4933401H06Rik",0,0,0
"4933402C06Rik",0,0,0
"4933402D24Rik",0,0,0
"4933402E13Rik",0,0,0
"4933402J07Rik",0,0,0
"4933402J10Rik",0,0,0
"4933402J15Rik",0,0,0
"4933402N03Rik",0,0,0
"4933402N22Rik",0,0,0
"4933402P03Rik",0,0,0
"4933403O08Rik",2,0,0
"4933404G15Rik",0,0,0
"4933404K08Rik",2,0,3
"4933404K13Rik",0,0,0
"4933404O12Rik",45,45,68
"4933405D12Rik",2,0,0
"4933405E24Rik",0,0,0
"4933405L10Rik",1,0,0
"4933405O20Rik",0,0,0
"4933406C10Rik",2,1,2
"4933406D12Rik",0,0,0
"4933406F09Rik",0,0,0
"4933406G16Rik",0,0,3
"4933406I18Rik",3,2,2
"4933406J08Rik",0,0,0
"4933406J10Rik",0,0,0
"4933406K04Rik",0,0,0
"4933406M09Rik",0,0,0
"4933407E24Rik",2,3,5
"4933407G14Rik",0,0,0
"4933407I05Rik",1,0,3
"4933407K13Rik",10,15,14
"4933407L21Rik",12,16,25
"4933408B17Rik",8,6,5
"4933408J17Rik",10,4,10
"4933408N05Rik",0,2,2
"4933409G03Rik",0,0,0
"4933409K07Rik",17.3333333333333,22.6666666666667,39.6666666666667
"4933411E08Rik",0,0,0
"4933411G06Rik",0,0,0
"4933411K16Rik",0,0,0
"4933412E12Rik",26,34,15
"4933412E24Rik",0,0,0
"4933412O06Rik",11,9,10
"4933413G19Rik",4,0,4
"4933413J09Rik",0,0,0
"4933413L06Rik",0,0,0
"4933415F23Rik",0,0,0
"4933416C03Rik",3,3,6
"4933416E03Rik",0,0,0
"4933416I08Rik",0,0,0
"4933416M06Rik",0,0,0
"4933416M07Rik",2,0,3
"4933417A18Rik",0,0,0
"4933417D19Rik",18,18,13
"4933417E11Rik",0,0,0
"4933417G07Rik",0,3,0
"4933417O13Rik",3,0,0
"4933421I07Rik",0,0,0
"4933421O10Rik",32,59,40
"4933422A05Rik",0,0,0
"4933424G05Rik",2,0,0
"4933424G06Rik",3,0,10
"4933425B07Rik",0,0,0
"4933425L06Rik",1,0,0
"4933427D06Rik",0,0,0
"4933427D14Rik",153,179,192
"4933427E11Rik",0,0,0
"4933427E13Rik",0,0,0
"4933427G17Rik",1,0,5
"4933427I22Rik",0,0,0
"4933428C19Rik",0,0,0
"4933428G20Rik",39,43,45
"4933429K18Rik",0,0,0
"4933429O19Rik",1,1,0
"4933430H16Rik",0,0,0
"4933430I17Rik",1,0,0
"4933430M04Rik",0,0,0
"4933430N04Rik",0,0,0
"4933431E20Rik",502,478,630
"4933431G14Rik",0,1,0
"4933432G23Rik",0,0,0
"4933432I03Rik",3,7,10
"4933432I09Rik",4,2,7
"4933432K03Rik",0,2,0
"4933433C11Rik",0,0,0
"4933433F19Rik",0,0,0
"4933433G08Rik",0,0,0
"4933433G15Rik",0,0,5
"4933433G19Rik",12,0,19
"4933433H22Rik",0,0,0
"4933434E20Rik",351,450,427
"4933436E23Rik",0,1,0
"4933436H12Rik",0,0,0
"4933436I01Rik",0,0,0
"4933438B17Rik",0,0,0
"4933438K21Rik",4,2,0
"4933439C10Rik",50,57,58
"4933439K11Rik",0,0,0
"4933440J02Rik",0,0,0
"4933440M02Rik",1,0,0
"5031410I06Rik",0,2,0
"5031414D18Rik",4,8,0
"5031425E22Rik",106,84,98
"5031425F14Rik",0,2,4
"5031426D15Rik",185,157,239
"5031434C07Rik",0,0,0
"5031434O11Rik",43,43,28
"5031439G07Rik",300,441,421
"5033403F01Rik",0,0,0
"5033403H07Rik",0,0,0
"5033404E19Rik",2,8,11
"5033406O09Rik",1,1,4
"5033428I22Rik",2,0,1
"5330411J11Rik",2,3,0
"5330413P13Rik",4,15,10
"5330417C22Rik",49,66,85
"5330426P16Rik",15,5,22
"5330434G04Rik",69,93,66
"5330439B14Rik",0,0,0
"5430401F13Rik",0,4,1
"5430402E10Rik",1,0,0
"5430402O13Rik",6,9,6
"5430403N17Rik",0,0,0
"5430405H02Rik",57,48,40
"5430416N02Rik",51,47,47
"5430416O09Rik",6,7,0
"5430419D17Rik",0,0,0
"5430421F17Rik",0,2,0
"5430421N21Rik",0,0,0
"5430425K12Rik",0,1,0
"5430427M07Rik",1,0,0
"5430427O19Rik",4,3,1
"5430428K19Rik",0,0,0
"5430431A17Rik",7,10,12
"5430434I15Rik",0,0,0
"5430437J10Rik",0,1,0
"5430440P10Rik",0,3,0
"5530400C23Rik",0,0,0
"5530401A14Rik",0,0,4
"5530601H04Rik",34,48,47
"5730403I07Rik",0,4,3
"5730405O15Rik",8,0,7
"5730408K05Rik",38,51,29
"5730409E04Rik",2416,2674,3420
"5730412P04Rik",0,9,4
"5730416F02Rik",0,0,0
"5730420D15Rik",0,0,0
"5730422E09Rik",0,11,4
"5730435O14Rik",0,1,0
"5730455P16Rik",699,868,877
"5730457N03Rik",0,2,3
"5730460C07Rik",0,0,0
"5730480H06Rik",6,10,2
"5730488B01Rik",0,0,0
"5730507C01Rik",4,1,6
"5730508B09Rik",25,30,59
"5730522E02Rik",15,19,16
"5730559C18Rik",15,8,14
"5830411N06Rik",0,0,0
"5830415F09Rik",5,3,2
"5830416I19Rik",3,3,0
"5830416P10Rik",1,6,12
"5830417I10Rik",230,293,317
"5830418P13Rik",9,9,8
"5830428M24Rik",0,0,2
"5830432E09Rik",7,0,5
"5830444B04Rik",14,8,33
"5830454E08Rik",6,14,7
"5830473C10Rik",0,0,0
"5930403L14Rik",232,206,150
"5930412G12Rik",17,40,31
"5930430L01Rik",47,48,78
"5930438M14Rik",6,1,0
"6030407O03Rik",1,1,0
"6030408B16Rik",2,1,3
"6030419C18Rik",401,440,365
"6030440G07Rik",0,1,0
"6030443J06Rik",3,3,3
"6030458C11Rik",218,278,236
"6030466F02Rik",0,0,0
"6030468B19Rik",0,0,0
"6030469F06Rik",0,0,0
"6030471H07Rik",0,0,0
"6030498E09Rik",0,0,0
"6230400D17Rik",12,31,9
"6330403A02Rik",549,656,560
"6330403K07Rik",1824,2318,2090
"6330407A03Rik",8,8,5
"6330408A02Rik",107,160,162
"6330409D20Rik",27,24,33
"6330410L21Rik",0,0,0
"6330415B21Rik",67,44,67
"6330415G19Rik",16,11,12
"6330416G13Rik",76,88,111
"6330418K02Rik",54,54,65
"6330549D23Rik",13,16,30
"6430411K18Rik",11,7,24
"6430503K07Rik",5,8,6
"6430531B16Rik",7,6,5
"6430548M08Rik",1572,1883,2182
"6430550D23Rik",6,1,7
"6430562O15Rik",0,0,4
"6430571L13Rik",53,111,50
"6430573F11Rik",51,71,80
"6430584L05Rik",18,21,14
"6430706D22Rik",174,133,206
"6430710C18Rik",0,3,0
"6530402F18Rik",10,10,1
"6530403H02Rik",5,12,0
"6530411M01Rik",0,2,8
"6720468P15Rik",1,6,12
"6720483E21Rik",9,3,2
"6720489N17Rik",17,7,32
"6820408C15Rik",20,18,26
"6820431F20Rik",166,203,204
"7420426K07Rik",0,0,0
"7420461P10Rik",2,5,5
"7420700N18Rik",0,0,0
"7420701I03Rik",0,0,0
"7530416G11Rik",0,0,0
"7630403G23Rik",0,0,0
"8030411F24Rik",0,0,0
"8030423F21Rik",0,4,0
"8030423J24Rik",0,0,0
"8030442B05Rik",0,1,0
"8030443G20Rik",11,5,21
"8030451O07Rik",0,0,0
"8030455M16Rik",0,0,0
"8030462N17Rik",2,4,2
"8430408G22Rik",14,16,16
"8430419L09Rik",542,646,648
"8430422H06Rik",0,1,0
"8430423G03Rik",1,1,6
"8430426J06Rik",0,0,0
"8430429K09Rik",168,143,175
"8430430B14Rik",0,0,0
"8430431K14Rik",3,5,0
"8430436N08Rik",0,0,0
"8430437L04Rik",0,0,0
"9030025P20Rik",68,97,82
"9030204H09Rik",1,5,2
"9030404E10Rik",0,0,3
"9030612E09Rik",7,27,16
"9030617O03Rik",35,40,34
"9030619P08Rik",0,0,0
"9030624G23Rik",1,1,1
"9030624J02Rik",264,278,320
"9030625G05Rik",2,2,2
"9130008F23Rik",3,7,0
"9130011E15Rik",11,19,13
"9130015A21Rik",1,0,4
"9130015L21Rik",0,0,0
"9130019O22Rik",29,34,39
"9130019P16Rik",70,74,127
"9130023H24Rik",25,19,26
"9130024F11Rik",101,98,95
"9130204L05Rik",0,0,0
"9130209A04Rik",0,0,0
"9130221F21Rik",0,0,0
"9130221H12Rik",33,76,119
"9130227L01Rik",0,2,0
"9130230L23Rik",0,0,0
"9130401M01Rik",364,431,380
"9130409I23Rik",0,0,0
"9130409J20Rik",0,0,0
"9230009I02Rik",0,1,1
"9230102K24Rik",1,0,0
"9230102O04Rik",0,3,4
"9230104L09Rik",0,0,0
"9230105E05Rik",0,0,0
"9230110C19Rik",10,12,9
"9230110F15Rik",0,0,0
"9230112D13Rik",0,0,0
"9230112J17Rik",3,3,0
"9230114K14Rik",140,115,101
"9230116L04Rik",0,0,0
"9230116N13Rik",2,3,8
"9230117E06Rik",0,6,2
"9330020H09Rik",37,29,20
"9330102E08Rik",185,198,256
"9330111N05Rik",0,0,0
"9330117O12Rik",0,0,1
"9330133O14Rik",87,102,114
"9330136K24Rik",8,7,7
"9330151L19Rik",104,145,99
"9330158H04Rik",1,8,1
"9330159F19Rik",911,920,930
"9330159M07Rik",23,14,8
"9330162012Rik",13,10,16
"9330162B11Rik",0,0,0
"9330175E14Rik",0,0,0
"9330175M20Rik",7,6,13
"9330178D15Rik",0,0,0
"9330179D12Rik",28,20,15
"9330182L06Rik",238,313,360
"9330182O14Rik",0,0,0
"9330188P03Rik",3,5,4
"9330199G10Rik",1,0,0
"9430007A20Rik",0,0,0
"9430014N10Rik",0,0,0
"9430015G10Rik",35,78,80
"9430016H08Rik",154,123,145
"9430018G01Rik",0,0,0
"9430019J16Rik",0,0,0
"9430020K01Rik",996,1033,1273
"9430021M05Rik",52,85,106
"9430037G07Rik",1,7,7
"9430038I01Rik",43,85,86
"9430041J12Rik",2,6,3
"9430060I03Rik",11,20,20
"9430065F17Rik",0,0,1
"9430069I07Rik",6,0,0
"9430076C15Rik",0,3,0
"9430078K24Rik",1,3,1
"9430083A17Rik",80,73,102
"9430091E24Rik",15,13,6
"9530002B09Rik",0,0,0
"9530003J23Rik",0,0,0
"9530014B07Rik",0,0,0
"9530020I12Rik",0,0,0
"9530026F06Rik",0,0,0
"9530026P05Rik",4,0,5
"9530027J09Rik",2,6,0
"9530036O11Rik",1,3,23
"9530051G07Rik",16,21,13
"9530052E02Rik",1,1,4
"9530053A07Rik",0,0,3
"9530059O14Rik",41,30,38
"9530062K07Rik",14,12,12
"9530068E07Rik",457,441,541
"9530077C05Rik",32,44,35
"9530080O11Rik",17,19,11
"9530082P21Rik",1257,1513,1621
"9530091C08Rik",88,72,131
"9630001P10Rik",18,30,14
"9630013A20Rik",48,26,40
"9630013K17Rik",9,14,7
"9630028B13Rik",5,8,0
"9630028H03Rik",0,0,0
"9630028I04Rik",3,0,1
"9830107B12Rik",0,0,0
"9830132P13Rik",56,71,280
"9830147E19Rik",19,24,34
"9830166K06Rik",15,5,6
"9930012K11Rik",8,16,34
"9930014A18Rik",24,15,19
"9930021J03Rik",1222,1581,1090
"9930104L06Rik",66,51,61
"9930111H07Rik",0,0,0
"9930111J21Rik1",1,0,0
"9930111J21Rik2",0,0,0
"a",0,5,5
"A130010J15Rik",115,79,99
"A130077B15Rik",2,1,0
"A1bg",0,0,0
"A1cf",0,2,7
"A230001M10Rik",20,29,24
"A230009B12Rik",14,21,40
"A230020J21Rik",1,0,0
"A230028O05Rik",0,0,2
"A230046K03Rik",278,286,300
"A230050P20Rik",311,337,314
"A230056J06Rik",12,15,11
"A230056P14Rik",29,19,30
"A230057D06Rik",12,12,15
"A230065H16Rik",14,44,6
"A230070E04Rik",289,318,362
"A230072C01Rik",115,95,139
"A230072E10Rik",6,5,1
"A230077H06Rik",18,39,60
"A230103J11Rik",12,7,12
"A230108P19Rik",1,0,5
"A2m",11,15,16
"A330009N23Rik",56,62,49
"A330015K06Rik",2,6,1
"A330023F24Rik",198,265,281
"A330032B11Rik",3,15,8
"A330033J07Rik",2,4,1
"A330035P11Rik",1,0,0
"A330040F15Rik",4,2,0
"A330041J22Rik",19,26,27
"A330048O09Rik",20,24,13
"A330049N07Rik",10,2,7
"A330050F15Rik",64,79,70
"A330069E16Rik",23,39,39
"A330070K13Rik",5,7,12
"A330074K22Rik",6,4,8
"A330076C08Rik",21,8,19
"A330076H08Rik",53,82,84
"A330093E20Rik",22,17,15
"A330102I10Rik",4,0,7
"A3galt2",0,4,0
"A430005L14Rik",191,204,248
"A430033K04Rik",47,53,68
"A430035B10Rik",53,50,55
"A430046D13Rik",122,150,176
"A430078G23Rik",0,0,0
"A430078I02Rik",63,72,58
"A430085M09Rik",1,5,0
"A430088P11Rik",0,0,0
"A430089I19Rik",0,0,0
"A430090L17Rik",3,1,4
"A430093F15Rik",0,2,1
"A430105I19Rik",35,50,51
"A4galt",11,8,3
"A4gnt",1,1,0
"A530006G24Rik",0,0,0
"A530013C23Rik",0,0,1
"A530016L24Rik",22,29,12
"A530032D15Rik",0,2,0
"A530046M15Rik",2,3,2
"A530050N04Rik",0,1,0
"A530053G22Rik",0,0,0
"A530058N18Rik",70,92,83
"A530064D06Rik",0,0,0
"A530065N20Rik",0,3,5
"A530072M11Rik",2,3,0
"A530088E08Rik",0,1,9
"A530099J19Rik",0,0,0
"A630001G21Rik",0,6,0
"A630010A05Rik",0,0,0
"A630012P03Rik",0,0,0
"A630019I02Rik",14,20,13
"A630020A06",13,3,1
"A630023A22Rik",0,0,0
"A630023P12Rik",4,8,3
"A630033H20Rik",5,4,0
"A630066F11Rik",13,8,23
"A630072M18Rik",114,91,117
"A630073D07Rik",0,0,0
"A630075F10Rik",4,0,0
"A630076J17Rik",0,0,0
"A630077J23Rik",0,1,0
"A630089N07Rik",125,146,111
"A630095E13Rik",0,0,0
"A630095N17Rik",0,0,0
"A730004F24Rik",0,0,0
"A730006G06Rik",0,0,0
"A730008H23Rik",10,7,10
"A730017C20Rik",419,587,723
"A730017L22Rik",23,13,22
"A730018C14Rik",6,6,4
"A730020E08Rik",36,35,23
"A730020M07Rik",5,6,7
"A730036I17Rik",2,4,6
"A730043L09Rik",8,7,15
"A730046J19Rik",1,8,2
"A730056A06Rik",34,18,27
"A730082K24Rik",0,0,0
"A730085K08Rik",0,0,0
"A730090H04Rik",3,0,6
"A730090N16Rik",3,5,5
"A830009L08Rik",26,49,22
"A830010M20Rik",1947,1976,2261
"A830011K09Rik",19,18,18
"A830018L16Rik",456,504,465
"A830019L24Rik",6,11,3
"A830052D11Rik",8,19,13
"A830080D01Rik",103,109,83
"A830082K12Rik",57,48,37
"A830082N09Rik",253,325,346
"A930001A20Rik",0,3,2
"A930001C03Rik",44,39,53
"A930002C04Rik",9,17,5
"A930003A15Rik",5,7,23
"A930003O13Rik",0,4,4
"A930004D18Rik",22,52,37
"A930005H10Rik",139,143,160
"A930006I01Rik",1,0,1
"A930006K02Rik",11,14,6
"A930007I19Rik",2,0,2
"A930009A15Rik",1,5,0
"A930011G23Rik",6,1,3
"A930012L18Rik",9,17,7
"A930013F10Rik",167,162,254
"A930015D03Rik",16,15,10
"A930016O22Rik",4,5,6
"A930017M01Rik",45,53,71
"A930018P22Rik",0,2,0
"A930019D19Rik",0,9,4
"A930024E05Rik",22,23,30
"A930031H19Rik",0,0,0
"A930041C12Rik",0,0,0
"AA387883",8,13,19
"AA388235",39,56,57
"AA413626",1,2,0
"AA414768",58,89,92
"AA415398",57,50,63
"AA465934",37,49,73
"AA467197",4,3,5
"AA474331",0,0,0
"AA536875",0,0,0
"AA543186",2,5,5
"AA543401",0,0,0
"AA545190",0,0,0
"AA619741",0,0,0
"AA792892",0,0,0
"AA986860",16,10,18
"Aaas",107,120,95
"Aacs",145,181,153
"Aadac",3,4,0
"Aadacl2",0,0,0
"Aadacl3",0,0,0
"Aadat",0,0,1
"Aaed1",6,7,10
"Aagab",493,543,529
"Aak1",1455,1486,1707
"Aamdc",205,301,346
"Aamp",2136,2463,2715
"Aanat",1,4,0
"Aar2",141,140,181
"Aard",40,20,55
"Aars",679,802,870
"Aars2",83,113,92
"Aarsd1",371,410,545
"Aasdh",20,46,41
"Aasdhppt",194,211,187
"Aass",28,35,28
"Aatf",54,56,67
"Aatk",3034,3254,3717
"AB124611",5,4,3
"Abat",955,1159,1335
"Abca1",269,281,259
"Abca12",1,0,1
"Abca13",3,9,3
"Abca14",0,0,0
"Abca15",0,0,0
"Abca16",0,0,0
