"Gene_ID","GSM7329492","GSM7329493","GSM7329494","GSM7329495","GSM7329500","GSM7329501","GSM7329502","GSM7329506","GSM7329507","GSM7329508"
"1700085C21Rik",0,0,0,0,0,0,0,0,0,0
"1700086D15Rik",0,0,0,0,0,0,0,4,0,0
"1700086L19Rik",35,29,30,50,33,18,36,20,47,46
"1700086O06Rik",53,47,58,83,38,36,38,38,53,80
"1700086P04Rik",1,3,0,9,1,2,0,6,2,4
"1700087M22Rik",0,0,0,0,0,0,0,0,0,0
"1700088E04Rik",57,78,71,107,28,31,45,60,110,119
"1700091H14Rik",0,0,0,0,0,0,0,0,0,0
"1700092C02Rik",0,0,0,0,0,0,0,0,0,0
"1700092C10Rik",0,0,0,0,0,0,0,0,0,0
"1700092C17Rik",0,0,0,0,0,0,0,0,0,0
"1700092E19Rik",0,0,0,0,0,0,0,0,0,0
"1700092K14Rik",0,0,0,0,0,0,0,0,0,0
"1700092M07Rik",0,1,0,4,1,1,2,2,0,3
"1700093J21Rik",5,5,0,8,0,4,3,0,2,1
"1700093K21Rik",0,0,1,0,1,3,0,0,0,0
"1700094J05Rik",10,4,2,6,3,8,9,3,8,6
"1700095A13Rik",0,0,0,0,0,0,0,0,0,0
"1700095A21Rik",0,0,0,0,0,1,0,0,0,0
"1700095B10Rik",0,0,0,0,0,0,0,0,0,1
"1700095J03Rik",2,3,1,2,1,0,0,0,0,3
"1700095J07Rik",0,0,0,0,0,0,0,0,0,0
"1700095J12Rik",0,0,0,0,0,0,0,0,0,0
"1700096J18Rik",0,0,1,0,0,0,0,0,0,0
"1700096K18Rik",51,36,39,77,33,29,40,32,34,56
"1700097N02Rik",0,1,1,0,0,0,0,0,1,2
"1700099I09Rik",0,0,0,0,0,0,0,2,2,1
"1700100L14Rik",0,0,0,0,0,0,0,0,0,0
"1700101E01Rik",19,10,9,29,1,1,14,21,19,19
"1700101I11Rik",14,5,3,17,12,15,15,15,8,12
"1700101I19Rik",1,0,0,0,1,0,0,0,0,0
"1700101O22Rik",0,0,0,0,0,0,0,0,0,0
"1700102P08Rik",25,17,27,43,17,16,25,21,21,29
"1700104B16Rik",1,0,0,3,0,0,0,0,0,1
"1700105P06Rik",6,10,9,8,6,2,3,10,5,2
"1700106J16Rik",0,1,0,0,0,0,0,0,0,0
"1700108F19Rik",0,0,0,1,2,0,0,1,0,1
"1700108J01Rik",0,0,0,0,0,0,0,0,0,0
"1700108N11Rik",0,0,0,0,0,0,0,0,0,0
"1700109G14Rik",0,0,0,2,0,0,2,0,6,0
"1700109G15Rik",0,0,0,0,0,0,0,0,0,0
"1700109H08Rik",50,70,71,92,74,94,84,41,22,47
"1700109I08Rik",0,0,0,0,0,0,0,0,0,0
"1700109K24Rik",0,0,1,0,0,0,0,0,0,1
"1700110C19Rik",7,7,5,20,4,7,6,2,7,5
"1700110I01Rik",0,0,0,0,0,0,0,0,0,0
"1700110I07Rik",0,0,0,0,0,0,0,0,0,0
"1700110K17Rik",2,6,5,6,5,4,3,2,3,3
"1700111E14Rik",0,0,0,0,0,0,0,0,0,0
"1700111N16Rik",0,0,1,0,0,0,0,0,0,1
"1700112D23Rik",1,3,3,2,0,0,0,1,1,0
"1700112E06Rik",13,9,4,17,5,3,6,7,17,16
"1700112H15Rik",0,0,0,0,0,0,0,0,0,0
"1700112J05Rik",0,0,0,0,0,0,0,0,0,0
"1700112J16Rik",13,24,19,36,23,22,21,27,26,23
"1700112K13Rik",0,0,0,0,0,0,0,0,0,0
"1700113A16Rik",32,26,27,57,30,33,31,33,38,59
"1700113B19Rik",0,0,0,0,0,0,0,0,0,0
"1700113H08Rik",0,0,0,0,0,0,0,0,0,0
"1700116B05Rik",0,0,0,0,0,0,0,0,0,0
"1700119H24Rik",0,0,0,0,0,0,0,0,0,0
"1700119I11Rik",0,0,0,0,0,0,0,0,0,0
"1700120B22Rik",0,1,2,2,1,0,0,1,0,0
"1700120C14Rik",16,18,11,42,13,6,15,11,21,22
"1700120C18Rik",0,0,0,0,0,0,0,1,0,0
"1700120E14Rik",0,0,0,0,0,0,0,0,0,0
"1700120G07Rik",0,0,0,0,0,0,0,0,0,0
"1700120G11Rik",0,0,0,0,0,0,0,0,0,0
"1700120K04Rik",1,0,3,2,1,0,1,1,1,0
"1700120O09Rik",0,0,0,0,0,0,0,0,0,0
"1700121C08Rik",0,0,0,0,0,1,2,0,0,1
"1700121L03Rik",0,0,0,0,0,0,0,0,1,0
"1700121L16Rik",0,0,0,0,0,0,0,0,0,0
"1700121N20Rik",0,0,0,0,0,0,0,0,0,0
"1700122D07Rik",0,0,0,0,0,0,0,0,0,0
"1700122E12Rik",0,0,0,0,0,0,2,0,0,1
"1700122O11Rik",0,0,0,0,0,0,0,0,0,0
"1700123I01Rik",0,1,0,0,4,1,1,0,1,0
"1700123K08Rik",3,2,0,13,5,1,4,8,7,5
"1700123L14Rik",0,3,1,0,0,0,1,1,1,2
"1700123M08Rik",28,17,31,46,10,18,27,13,36,37
"1700123O12Rik",0,0,0,0,0,0,0,0,0,0
"1700123O20Rik",296,313,228,622,181,183,252,242,317,450
"1700123O21Rik",0,0,1,0,0,1,1,1,3,3
"1700124L16Rik",19,24,37,73,32,42,25,8,23,24
"1700125G02Rik",2,3,1,0,0,0,0,0,1,0
"1700125G22Rik",0,1,2,1,1,0,1,0,0,0
"1700125H03Rik",0,0,0,3,0,0,0,0,1,0
"1700125H20Rik",0,0,0,0,0,0,1,0,0,1
"1700126A01Rik",0,0,0,0,0,0,0,0,0,0
"1700126H18Rik",0,0,0,0,0,0,0,0,0,0
"1700128A07Rik",0,0,0,0,0,0,0,0,0,0
"1700128E19Rik",0,0,0,0,0,0,0,0,0,0
"1700128F08Rik",0,0,0,0,0,0,0,0,0,0
"1700129C05Rik",0,0,0,0,0,0,0,0,0,0
"1700129L04Rik",0,0,0,0,0,0,0,0,0,0
"1810006J02Rik",0,0,0,0,0,0,0,0,0,0
"1810007C17Rik",0,0,0,0,0,0,0,0,0,0
"1810007D17Rik",0,0,0,0,0,0,0,0,1,0
"1810008B01Rik",2,3,0,3,3,1,1,2,9,3
"1810008I18Rik",0,0,0,0,0,0,0,0,0,0
"1810009A15Rik",1,5,8,6,1,0,2,0,1,4
"1810009J06Rik",0,0,0,0,0,0,0,0,1,0
"1810010H24Rik",73,75,66,185,64,66,57,80,79,119
"1810010K12Rik",11,24,12,30,15,14,18,23,17,16
"1810011H11Rik",2,4,2,5,0,1,4,4,1,4
"1810011O10Rik",24,44,16,47,17,30,16,30,40,27
"1810012K08Rik",2,0,0,2,0,0,0,0,3,2
"1810012K16Rik",7,7,10,14,4,6,4,2,7,5
"1810013D15Rik",0,0,0,0,0,0,1,0,0,0
"1810013L24Rik",2134,1914,1755,3675,1507,1676,1733,1940,2002,2805
"1810014B01Rik",86,73,57,115,47,50,62,115,171,200
"1810018F18Rik",0,0,0,0,0,0,0,0,0,0
"1810019D21Rik",0,1,1,0,1,0,0,0,2,0
"1810019N24Rik",5,6,3,15,4,2,2,13,2,24
"1810020O05Rik",8,4,0,11,1,0,4,1,3,3
"1810021B22Rik",10,11,5,23,5,13,4,11,10,14
"1810022K09Rik",535,556,505,880,475,455,545,486,472,644
"1810024B03Rik",12,16,11,18,13,8,9,12,9,18
"1810026B05Rik",766,687,739,1295,654,746,688,562,492,779
"1810026J23Rik",1400,1359,1287,2796,1104,1128,1249,1495,1708,2318
"1810030O07Rik",725,698,628,1328,534,606,602,693,715,994
"1810032O08Rik",18,29,17,64,17,20,36,27,23,35
"1810034E14Rik",4,3,2,5,1,0,2,1,1,0
"1810037I17Rik",601,686,476,1258,394,440,529,608,751,1034
"1810041H14Rik",6,3,2,9,1,0,8,12,3,5
"1810041L15Rik",346,318,250,609,241,173,251,217,459,394
"1810043G02Rik",243,222,225,519,201,174,199,195,311,373
"1810043H04Rik",62,59,67,155,32,70,48,72,76,108
"1810044D09Rik",11,11,6,8,5,10,1,2,15,8
"1810046K07Rik",0,0,0,0,0,0,0,0,0,0
"1810049J17Rik",1,1,2,7,1,0,0,2,2,3
"1810053B23Rik",0,0,0,0,0,0,0,0,0,0
"1810055G02Rik",308,305,291,803,209,266,223,260,220,299
"1810058I24Rik",292,335,273,688,216,226,251,295,349,406
"1810059C17Rik",2,0,0,4,0,0,2,0,1,4
"1810062G17Rik",2,1,0,1,1,2,0,3,1,5
"1810062O18Rik",14,13,4,29,12,14,12,7,10,14
"1810063I02Rik",0,0,0,0,0,0,0,0,0,0
"1810064F22Rik",0,1,1,2,0,0,6,2,1,5
"1810065E05Rik",0,1,0,0,0,0,0,0,0,0
"2010001A14Rik",89,102,66,159,56,72,57,90,138,146
"2010001E11Rik",0,0,0,0,0,0,0,0,0,0
"2010001K21Rik",1,4,2,10,0,1,0,5,2,2
"2010002M12Rik",2,5,7,7,3,1,3,3,5,5
"2010003K11Rik",0,0,0,0,0,0,0,0,0,0
"2010005H15Rik",0,0,0,0,0,0,0,0,0,1
"2010007H06Rik",23,13,15,39,20,24,21,13,36,13
"2010009K17Rik",0,0,0,0,0,0,0,0,0,0
"2010010A06Rik",0,0,0,0,0,0,0,0,0,0
"2010012O05Rik",890,913,784,1552,691,712,715,849,895,1245
"2010013B24Rik",1,0,0,1,0,0,0,0,0,0
"2010015M23Rik",21,20,24,49,28,17,33,20,12,33
"2010016I18Rik",0,0,3,0,1,0,0,0,0,0
"2010103J01Rik",0,0,0,0,0,0,0,0,0,0
"2010106C02Rik",0,0,0,0,0,0,0,0,0,0
"2010106E10Rik",0,0,0,0,0,1,0,0,1,0
"2010107E04Rik",1304,1347,905,2094,723,774,1080,1395,1680,2282
"2010107G12Rik",0,4,3,7,1,5,4,3,4,2
"2010107G23Rik",363,371,340,770,285,298,324,427,411,628
"2010109A12Rik",9,14,14,12,2,4,16,14,10,10
"2010109I03Rik",2,1,2,3,1,1,1,0,0,0
"2010110E17Rik",0,2,1,2,0,0,0,0,0,0
"2010110K18Rik",0,0,0,0,0,0,0,0,1,0
"2010111I01Rik",347,376,357,849,338,448,328,277,302,424
"2010204K13Rik",10,5,6,20,10,3,19,12,35,14
"2010300C02Rik",498,437,403,833,500,501,506,658,724,1074
"2010300F17Rik",1,0,0,2,0,0,0,1,0,2
"2010308F09Rik",1,1,4,1,3,5,4,4,0,2
"2010310C07Rik",4,4,2,3,0,0,0,1,2,2
"2010315B03Rik",827,815,777,1280,628,629,715,674,709,1113
"2010320M18Rik",46,67,38,139,43,34,40,57,92,99
"2010320O07Rik",1,0,0,4,0,0,0,0,0,2
"2200002D01Rik",0,0,1,3,4,2,1,2,0,0
"2200002J24Rik",0,0,0,0,0,0,0,0,0,0
"2210008F06Rik",22,11,17,32,12,11,7,12,17,21
"2210010C04Rik",0,0,0,0,0,0,0,0,0,0
"2210011C24Rik",11,2,1,16,2,2,3,0,7,14
"2210011K15Rik",0,1,0,0,0,0,0,0,3,2
"2210013O21Rik",359,396,362,836,288,293,359,382,430,625
"2210015D19Rik",450,460,451,930,325,365,410,404,423,621
"2210016F16Rik",98,112,96,244,69,69,109,104,150,184
"2210016L21Rik",1433,1333,1264,2779,1134,1132,1203,1314,1481,1969
"2210017G18Rik",1,0,1,0,0,1,0,1,0,0
"2210017I01Rik",0,0,0,0,0,0,0,0,0,0
"2210018M11Rik",1274,1263,1191,2478,975,1036,1233,1227,1328,1735
"2210019I11Rik",0,0,0,0,0,0,0,0,0,0
"2210404O09Rik",269,265,223,415,198,182,242,250,223,407
"2210406O10Rik",10,13,10,20,6,4,7,16,13,20
"2210407C18Rik",0,0,0,0,0,0,0,0,0,0
"2210408F21Rik",62,58,36,84,48,35,51,62,89,89
"2210408I21Rik",192,199,174,307,143,182,217,173,203,256
"2210409E12Rik",0,0,0,0,0,0,0,0,0,0
"2210411M09Rik",1,2,1,1,0,0,0,7,2,2
"2210414B05Rik",0,0,1,0,0,0,0,0,0,0
"2210417A02Rik",0,0,0,0,0,0,0,0,0,0
"2210418O10Rik",3,0,0,2,0,0,0,1,0,0
"2210420H20Rik",0,0,1,1,0,0,0,0,1,0
"2300002M23Rik",0,0,0,0,0,0,0,0,0,0
"2300003K06Rik",0,0,0,0,0,0,0,0,0,0
"2300005B03Rik",0,1,1,3,0,0,2,6,1,0
"2300009A05Rik",457,421,452,773,312,351,350,300,289,452
"2310001H17Rik",2,3,2,4,1,4,3,0,4,4
"2310001K24Rik",0,1,0,0,1,4,0,2,1,0
"2310002F09Rik",7,0,3,10,1,2,7,7,12,4
"2310002L09Rik",0,0,0,0,0,0,0,0,0,0
"2310003H01Rik",150,147,203,430,123,113,121,139,154,195
"2310003L06Rik",0,0,0,0,0,0,0,0,0,0
"2310005A03Rik",0,0,0,0,0,0,0,0,0,0
"2310005E17Rik",0,0,0,0,0,0,0,0,0,0
"2310007B03Rik",1,2,0,12,0,0,1,0,2,0
"2310007L24Rik",2,1,1,3,0,0,1,2,1,0
"2310008N11Rik",0,0,0,0,0,0,0,0,0,0
"2310009A05Rik",125,154,136,232,76,98,114,120,123,176
"2310009B15Rik",25,27,25,27,32,18,31,30,42,44
"2310010G23Rik",10,11,9,12,8,8,6,15,12,5
"2310010J17Rik",62,67,55,118,36,68,42,62,65,116
"2310011J03Rik",199,212,187,471,142,116,171,226,292,285
"2310014F06Rik",0,3,1,1,0,1,0,0,6,0
"2310015A10Rik",405,439,360,780,363,360,331,325,350,435
"2310015D24Rik",0,0,0,0,0,0,0,0,0,0
"2310015K22Rik",0,0,0,0,0,0,0,0,0,0
"2310016D03Rik",0,0,0,0,0,0,0,0,0,0
"2310016D23Rik",0,0,0,0,0,0,0,0,0,0
"2310016G11Rik",3,2,5,9,0,1,0,4,4,5
"2310020H05Rik",0,0,0,0,0,0,0,0,0,0
"2310022A10Rik",274,293,241,707,237,236,229,270,338,484
"2310022B05Rik",1019,993,874,2396,817,663,850,834,1431,1487
"2310026I22Rik",1,2,2,6,2,4,2,2,8,4
"2310026L22Rik",0,0,1,0,2,2,4,4,1,2
"2310030A07Rik",0,0,0,0,0,0,0,0,0,0
"2310030G06Rik",16,37,29,71,21,20,31,48,39,47
"2310031A07Rik",6,3,0,3,2,1,2,12,8,9
"2310033P09Rik",220,225,206,433,184,178,205,208,216,295
"2310034C09Rik",0,0,0,0,0,0,0,0,0,0
"2310034G01Rik",5,3,2,11,2,0,1,3,9,10
"2310034O05Rik",0,0,0,1,0,0,1,0,2,0
"2310035C23Rik",3061,2598,2440,4469,2322,2318,2532,2369,2841,3710
"2310036O22Rik",788,819,770,1934,623,696,603,828,877,1196
"2310039H08Rik",30,25,28,53,17,12,33,23,12,26
"2310039L15Rik",0,0,0,0,0,0,0,0,1,0
"2310040G07Rik",7,8,4,17,9,5,4,12,10,11
"2310040G24Rik",22,25,10,30,19,23,18,21,26,35
"2310043L19Rik",0,0,0,0,0,0,0,0,0,0
"2310043M15Rik",1,0,1,2,1,0,1,1,0,0
"2310043O21Rik",0,0,0,0,0,0,0,0,0,0
"2310044K18Rik",2,1,3,3,2,7,5,4,7,22
"2310045N01Rik",199,180,175,409,130,145,157,128,200,232
"2310046K23Rik",0,0,0,0,0,0,0,0,0,0
"2310047D07Rik",3,7,5,17,5,3,5,2,5,3
"2310047M10Rik",190,186,143,429,160,164,173,191,259,320
"2310050C09Rik",0,0,0,0,0,0,0,0,0,0
"2310057J18Rik",0,0,0,0,0,0,0,0,0,0
"2310057M21Rik",444,414,411,774,342,307,323,411,421,611
"2310057N15Rik",0,0,0,0,0,0,0,0,0,0
"2310058D17Rik",202,170,187,360,120,148,140,153,155,234
"2310061I04Rik",502,480,485,1211,402,403,419,498,546,715
"2310061N02Rik",0,0,0,0,0,0,0,0,0,0
"2310065F04Rik",0,0,0,0,0,0,0,0,3,0
"2310067B10Rik",956,907,847,2274,815,885,803,856,981,1359
"2310068J16Rik",4,7,6,26,2,11,4,7,9,7
"2310069B03Rik",2,0,2,0,0,0,0,0,0,0
"2310069G16Rik",49,67,48,123,52,39,47,65,83,101
"2310075C17Rik",2,0,0,4,2,1,0,1,0,4
"2310079G19Rik",0,0,0,0,0,0,0,0,0,0
"2310081O03Rik",2,0,0,2,0,0,0,0,0,0
"2410002F23Rik",609,594,540,1313,543,614,573,527,546,748
"2410003L11Rik",0,0,0,1,0,0,0,0,0,0
"2410004B18Rik",619,643,563,1146,418,449,463,584,584,883
"2410004I01Rik",1,4,0,1,1,3,5,2,6,6
"2410004P03Rik",21,27,13,68,6,2,7,27,14,22
"2410006H16Rik",63,80,70,148,65,55,78,103,71,79
"2410012E07Rik",0,0,0,0,0,0,0,0,0,0
"2410012M07Rik",0,0,0,0,0,0,0,0,1,0
"2410015M20Rik",352,372,299,742,223,257,311,423,443,616
"2410016O06Rik",122,92,107,236,87,84,102,127,140,185
"2410017I17Rik",0,0,0,4,0,2,1,0,1,0
"2410018L13Rik",0,1,2,1,0,0,2,1,0,2
"2410021H03Rik",0,0,0,0,0,0,0,0,4,0
"2410022M11Rik",154,150,161,248,78,89,113,125,155,219
"2410024N13Rik",0,0,0,0,0,0,0,0,0,0
"2410080I02Rik",2,0,0,1,0,0,0,1,0,3
"2410089E03Rik",1234,1296,1085,2121,1157,1209,1249,1006,1303,1330
"2410124H12Rik",19,23,28,38,20,29,22,17,15,36
"2410127L17Rik",204,185,186,282,137,146,175,175,192,233
"2410131K14Rik",1133,1122,1102,2341,810,904,804,1033,1148,1579
"2410137M14Rik",0,0,0,2,0,0,0,0,1,0
"2410141K09Rik",0,0,0,0,0,0,0,0,0,0
"2410152P15Rik",0,0,0,0,0,0,0,0,0,0
"2500002B13Rik",62,54,56,113,51,58,44,57,40,69
"2500004C02Rik",141,125,106,225,101,83,108,116,158,177
"2510002D24Rik",271,290,254,537,190,247,233,241,249,319
"2510009E07Rik",2461,2375,2161,4209,1680,1752,1980,2132,2427,2922
"2510039O18Rik",227,238,202,575,192,191,204,262,303,352
"2510046G10Rik",2,13,9,21,11,5,11,23,21,25
"2600006K01Rik",0,2,2,5,1,2,1,2,1,8
"2600014E21Rik",20,22,11,17,17,13,26,14,35,22
"2610001A08Rik",2,1,1,1,1,0,2,0,0,4
"2610001J05Rik",619,616,515,1136,422,489,532,700,734,1050
"2610002J02Rik",357,413,359,919,307,403,361,443,511,731
"2610002M06Rik",2292,2045,1889,3498,1733,1688,1989,1757,2201,2774
"2610005L07Rik",399,408,366,848,298,362,316,203,292,322
"2610008E11Rik",1669,1592,1429,2889,1396,1431,1475,1228,1401,1799
"2610012C04Rik",0,0,0,0,0,0,0,0,0,0
"2610015P09Rik",199,172,143,289,136,155,128,146,173,180
"2610016A17Rik",0,0,0,0,0,0,0,0,0,0
"2610020C07Rik",51,41,52,112,41,48,66,30,40,63
"2610020F03Rik",0,0,0,0,0,0,0,1,2,0
"2610020H08Rik",28,43,28,91,36,40,32,27,43,49
"2610021A01Rik",1198,1079,1070,2029,940,1137,1152,1074,1079,1496
"2610024D14Rik",0,0,0,0,0,0,0,0,0,0
"2610027F03Rik",0,0,0,0,0,0,0,0,0,0
"2610027K06Rik",0,1,1,4,1,1,2,4,4,6
"2610028E06Rik",1,2,3,3,1,0,0,5,7,4
"2610028H24Rik",0,0,0,0,0,0,0,4,3,1
"2610034B18Rik",527,495,442,1028,335,362,410,491,568,715
"2610034O05Rik",0,0,0,0,0,0,0,0,0,0
"2610035D17Rik",59,64,44,116,48,41,61,66,123,129
"2610035F20Rik",105,139,164,215,115,177,165,108,131,183
"2610037D02Rik",100,141,147,211,98,125,115,44,92,99
"2610042L04Rik",8,6,11,11,6,2,8,3,8,6
"2610044O15Rik8",903,833,775,1607,727,837,836,763,690,1162
"2610105M22Rik",0,0,0,0,0,0,0,0,0,0
"2610203C20Rik",833,845,868,1271,908,692,899,686,1114,1187
"2610203C22Rik",8,5,5,10,3,2,5,4,1,0
"2610204G07Rik",0,0,0,0,0,0,0,0,1,0
"2610206C17Rik",5,3,7,6,0,0,2,5,4,5
"2610300A13Rik",0,0,0,0,0,0,0,0,0,0
"2610301B20Rik",798,823,691,1503,618,624,690,777,948,1232
"2610303G11Rik",0,0,0,0,0,0,0,0,0,0
"2610305D13Rik",221,203,143,240,93,144,160,160,160,216
"2610306M01Rik",52,41,51,100,23,34,39,62,68,96
"2610307P16Rik",3,5,0,6,0,1,6,3,2,2
"2610316D01Rik",12,17,13,21,23,4,16,10,25,18
"2610318N02Rik",0,1,0,0,9,0,0,0,3,5
"2610507B11Rik",6438,6099,5470,13167,4566,4718,5126,5883,7240,8541
"2610507I01Rik",16,16,22,34,18,12,10,9,5,11
"2610509F24Rik",0,0,0,0,0,0,0,0,0,0
"2610524H06Rik",331,318,271,572,225,221,197,270,271,349
"2610528A11Rik",1,0,0,2,0,0,1,1,2,0
"2610528J11Rik",0,0,0,0,0,0,0,0,0,0
"2700012I20Rik",6,6,4,10,4,2,5,5,2,13
"2700016F22Rik",4,6,6,5,3,4,1,6,3,23
"2700029M09Rik",998,931,914,1682,791,856,932,895,979,1444
"2700033N17Rik",5,3,0,1,7,0,3,1,0,4
"2700038G22Rik",52,67,74,130,75,75,52,44,51,66
"2700046A07Rik",22,24,30,38,14,9,9,16,19,38
"2700046G09Rik",33,40,38,70,26,34,38,43,33,48
"2700049A03Rik",383,329,360,585,297,311,319,415,407,572
"2700060E02Rik",1121,1266,953,2164,816,852,1036,1141,1280,1789
"2700062C07Rik",358,296,329,570,247,237,251,257,351,367
"2700068H02Rik",0,1,5,1,0,2,1,5,4,0
"2700069I18Rik",8,1,0,4,8,1,6,2,13,11
"2700078F05Rik",1,1,1,0,0,0,0,0,2,0
"2700081O15Rik",256,252,236,620,184,194,184,153,221,287
"2700089I24Rik",0,0,0,0,0,0,0,0,0,0
"2700094K13Rik",125,137,126,310,120,127,132,170,185,276
"2700097O09Rik",362,398,396,684,367,442,401,248,240,329
"2700099C18Rik",7,10,3,15,2,7,9,2,11,12
"2810001G20Rik",251,267,210,515,182,243,207,302,289,388
"2810002D19Rik",128,145,117,233,75,72,100,95,111,142
"2810004N23Rik",304,309,275,544,210,220,234,261,337,392
"2810006K23Rik",275,296,276,560,177,190,227,248,295,438
"2810013P06Rik",673,742,646,1124,423,443,554,729,826,1090
"2810021J22Rik",335,374,323,716,263,286,286,303,354,461
"2810025M15Rik",155,147,150,312,99,106,118,161,210,253
"2810029C07Rik",86,77,78,134,65,53,69,53,53,78
"2810030D12Rik",2,4,2,0,1,6,1,0,1,2
"2810032G03Rik",109,145,136,281,110,109,148,155,190,294
"2810039B14Rik",31,37,31,68,27,19,36,17,28,29
"2810047C21Rik1",0,0,0,0,0,0,0,0,0,0
"2810049E08Rik",50,46,42,70,44,53,32,20,25,13
"2810402E24Rik",132,117,127,202,67,103,94,128,142,179
"2810403A07Rik",2161,2356,2242,4507,2053,2408,2209,1791,1750,2462
"2810403D21Rik",19,21,20,36,15,13,20,16,14,29
"2810404F17Rik",0,0,0,0,0,0,0,0,0,0
"2810404M03Rik",0,0,0,0,0,0,0,0,0,0
"2810405F15Rik",0,0,0,0,1,0,0,0,0,0
"2810405F17Rik",86,91,97,135,57,69,56,58,48,95
"2810407A14Rik",2,2,5,5,4,2,10,7,4,11
"2810408A11Rik",2,16,4,21,1,7,8,8,7,5
"2810408I11Rik",9,3,5,1,1,4,5,12,8,14
"2810410L24Rik",144,127,133,255,125,118,106,99,126,159
"2810414N06Rik",21,17,23,47,11,25,13,19,40,40
"2810417H13Rik",3,4,4,8,1,2,5,0,1,2
"2810425M01Rik",8,3,4,7,5,1,5,13,9,11
"2810428I15Rik",231,225,213,508,193,211,194,239,331,373
"2810429I04Rik",34,40,62,147,63,50,61,32,41,76
"2810430I11Rik",3,3,7,8,1,7,6,11,5,3
"2810433D01Rik",4,7,4,11,3,5,2,5,5,6
"2810442N19Rik",1,1,0,1,0,0,0,0,1,0
"2810454H06Rik",16,28,21,24,13,13,24,18,18,36
"2810455O05Rik",138,147,129,224,71,89,107,112,109,194
"2810459M11Rik",165,128,103,285,133,154,209,182,253,248
"2810468N07Rik",151,176,122,343,97,73,98,117,183,223
"2810471M01Rik",0,0,0,0,0,0,0,0,1,0
"2810474O19Rik",963,878,803,1519,771,829,798,884,858,1083
"2900002M20Rik",0,1,1,0,2,1,2,0,0,2
"2900005J15Rik",19,24,23,29,23,22,15,18,14,13
"2900009J06Rik",6,18,6,8,6,4,8,2,10,13
"2900011O08Rik",2804,2666,2471,5789,2440,2323,2745,2871,3666,4596
"2900018N21Rik",28,13,7,16,12,24,18,9,11,14
"2900022M07Rik",14,11,26,18,19,42,64,13,7,19
"2900026A02Rik",250,226,215,464,160,142,182,157,292,314
"2900035J10Rik",0,0,0,0,0,0,0,0,0,0
"2900037B21Rik",2,3,8,11,3,4,3,1,5,0
"2900041M22Rik",3,1,0,7,1,0,3,0,3,4
"2900042K21Rik",0,0,0,1,1,0,0,0,0,1
"2900052L18Rik",66,97,97,184,68,89,69,51,80,78
"2900052N01Rik",104,67,27,55,163,16,134,41,304,284
"2900055J20Rik",6,4,3,5,3,2,8,9,14,9
"2900069G24Rik",0,0,0,0,0,0,0,0,0,0
"2900072N19Rik",9,24,5,15,5,5,7,15,12,45
"2900076A07Rik",103,101,81,145,107,82,68,84,94,104
"2900079G21Rik",24,38,34,79,25,30,20,26,51,45
"2900089D17Rik",6,2,4,22,4,2,5,0,6,3
"2900092C05Rik",0,0,1,0,0,0,0,0,0,0
"2900092N22Rik",0,0,0,0,0,0,0,0,0,0
"2900092O11Rik",0,0,0,0,0,0,0,0,0,0
"2900093K20Rik",37,58,44,99,27,46,44,42,45,46
"2900097C17Rik",1507,1331,1100,2990,1097,1081,1331,1171,1734,1886
"3000002C10Rik",57,60,49,121,36,53,37,30,34,41
"3010001F23Rik",42,46,34,96,30,40,42,38,49,44
"3010003L21Rik",2,0,2,0,0,0,0,0,0,1
"3010026O09Rik",112,125,92,319,113,101,105,111,143,175
"3100002H09Rik",0,0,0,0,0,0,0,0,0,0
"3100003L05Rik",4,0,1,3,2,0,0,1,4,0
"3110001I22Rik",64,64,52,124,44,58,48,53,51,69
"3110002H16Rik",586,528,469,1209,459,533,512,513,609,716
"3110004A20Rik",1,0,0,0,0,0,0,0,0,0
"3110009E18Rik",54,52,44,84,37,32,30,37,53,57
"3110018I06Rik",0,0,0,0,0,0,0,0,0,0
"3110021A11Rik",12,10,6,21,8,4,9,3,2,14
"3110021N24Rik",27,40,34,29,37,44,36,38,51,50
"3110035E14Rik",327,303,252,538,219,122,228,265,434,370
"3110039M20Rik",0,0,0,0,0,0,0,0,0,0
"3110040N11Rik",61,60,41,146,49,51,46,84,69,101
"3110043O21Rik",1109,984,816,2008,800,779,916,909,1085,1383
"3110045C21Rik",4,1,2,8,5,0,1,1,4,4
"3110052M02Rik",335,341,323,568,285,232,274,270,392,405
"3110053B16Rik",4,0,2,13,7,8,4,5,13,5
"3110056K07Rik",157,182,175,348,161,188,142,103,110,166
"3110057O12Rik",548,561,467,859,370,423,428,369,422,606
"3110062G12Rik",0,0,1,1,0,1,4,0,0,0
"3110062M04Rik",45,35,48,103,29,43,33,31,48,63
"3110067C02Rik",7,13,8,25,4,9,7,3,10,11
"3110070M22Rik",12,18,12,24,9,8,11,19,9,8
"3110079O15Rik",0,0,0,0,0,0,0,0,0,0
"3110080O07Rik",2,1,0,2,0,0,1,0,0,0
"3110082I17Rik",60,56,51,113,41,33,44,64,49,68
"3110082J24Rik",28,35,22,52,22,27,16,25,39,46
"3110083C13Rik",1,8,15,24,14,4,7,9,12,5
"3110099E03Rik",0,0,0,0,0,0,0,0,1,0
"3222401L13Rik",78,74,70,131,93,106,103,161,169,276
"3300002A11Rik",9,5,4,9,5,1,2,3,2,5
"3300002I08Rik",48,44,40,77,37,29,70,65,69,74
"3300005D01Rik",0,0,0,0,0,0,0,0,0,0
